segment_id,street,start_latitude,start_longitude,end_latitude,end_longitude,street_norm,geometry
1300,Jackson,41.87795,-87.64724,41.87808,-87.63692,JACKSON,"LINESTRING (446294.7136315679 4636427.657947921, 447151.34889444587 4636435.650382267)"
1301,Jackson,41.87808,-87.63692,41.87828,-87.624306,JACKSON,"LINESTRING (447151.34889444587 4636435.650382267, 448197.95580832846 4636450.409012632)"
1303,Balbo,41.873356,-87.61731,41.87319,-87.62756,BALBO,"LINESTRING (448774.53478831466 4635899.426322506, 447923.5101943372 4635887.384620134)"
494,Archer,41.794067,-87.77208,41.795574,-87.762405,ARCHER,"LINESTRING (435852.24660924746 4627200.2288844045, 436657.5001606286 4627360.349821582)"
495,Archer,41.795574,-87.762405,41.79709,-87.752655,ARCHER,"LINESTRING (436657.5001606286 4627360.349821582, 437469.0618880451 4627521.352740236)"
496,Archer,41.79709,-87.752655,41.7985,-87.742905,ARCHER,"LINESTRING (437469.0618880451 4627521.352740236, 438280.4864737665 4627671.012188088)"
812,Stony Island,41.758785,-87.58611,41.751522,-87.585945,STONY ISLAND,"LINESTRING (451276.5330063578 4623160.9681402575, 451284.9940413314 4622354.479785322)"
813,Stony Island,41.766087,-87.58628,41.758785,-87.58611,STONY ISLAND,"LINESTRING (451268.10477298737 4623971.692807236, 451276.5330063578 4623160.9681402575)"
814,Stony Island,41.773354,-87.5864,41.766087,-87.58628,STONY ISLAND,"LINESTRING (451263.45904242044 4624778.580842945, 451268.10477298737 4623971.692807236)"
854,Higgins,41.970196,-87.76756,41.96858,-87.76148,HIGGINS,"LINESTRING (436402.41014245775 4646751.992802247, 436904.63681897166 4646567.914422646)"
861,Illinois,41.890804,-87.63256,41.890865,-87.62804,ILLINOIS,"LINESTRING (447523.23938274547 4637845.892374241, 447898.6174321084 4637849.911915523)"
864,Illinois,41.891003,-87.620224,41.891106,-87.61423,ILLINOIS,"LINESTRING (448546.84891921113 4637860.444923279, 449044.41335490474 4637868.301842804)"
1082,130th,41.65897,-87.618454,41.65982,-87.588806,130TH,"LINESTRING (448508.4285868506 4612097.893023, 450977.51891139254 4612175.051098506)"
1276,Columbus,41.86751,-87.6203,41.875774,-87.62049,COLUMBUS,"LINESTRING (448521.6693359988 4635252.36043483, 448512.47170280886 4636169.851040004)"
491,Monterey,41.69179,-87.67049,41.692013,-87.663345,MONTEREY,"LINESTRING (444204.61356775404 4615774.25772754, 444799.0627284864 4615794.221060059)"
497,Archer,41.7985,-87.742905,41.800022,-87.73317,ARCHER,"LINESTRING (438280.4864737665 4627671.012188088, 439090.7124427571 4627833.056692293)"
504,Archer,41.831688,-87.67537,41.837563,-87.66578,ARCHER,"LINESTRING (443920.2266903433 4631309.445515008, 444721.6110009467 4631955.469246913)"
508,Archer,41.794342,-87.77208,41.792503,-87.781784,ARCHER,"LINESTRING (435852.52048608044 4627230.723088155, 435044.3618515216 4627033.8684675135)"
509,Archer,41.79585,-87.7624,41.794342,-87.77208,ARCHER,"LINESTRING (436658.40448361286 4627390.838403605, 435852.52048608044 4627230.723088155)"
515,Archer,41.814262,-87.704254,41.808037,-87.714035,ARCHER,"LINESTRING (441505.87761400157 4629394.011503644, 440687.746704333 4628709.512664144)"
898,Michigan,41.838345,-87.623055,41.845642,-87.623436,MICHIGAN,"LINESTRING (448269.60107870214 4632015.6795261, 448243.8098108241 4632826.127169486)"
899,Michigan,41.845642,-87.623436,41.852856,-87.62361,MICHIGAN,"LINESTRING (448243.8098108241 4632826.127169486, 448235.05815729644 4633627.13405165)"
900,Michigan,41.852856,-87.62361,41.860207,-87.62378,MICHIGAN,"LINESTRING (448235.05815729644 4633627.13405165, 448227.05461329635 4634443.384587153)"
1203,Halsted,41.74336,-87.64364,41.750645,-87.64385,HALSTED,"LINESTRING (446481.6026312839 4621482.408610903, 446469.8927858547 4622291.475823601)"
1206,Halsted,41.7652,-87.64422,41.772472,-87.64441,HALSTED,"LINESTRING (446451.5484310768 4623907.881346431, 446441.7422717345 4624715.24338373)"
1207,Halsted,41.772472,-87.64441,41.77975,-87.6446,HALSTED,"LINESTRING (446441.7422717345 4624715.24338373, 446431.94690972083 4625523.453531811)"
1208,Halsted,41.77975,-87.6446,41.787025,-87.64478,HALSTED,"LINESTRING (446431.94690972083 4625523.453531811, 446422.7867808419 4626331.2364533525)"
1209,Halsted,41.787025,-87.64478,41.7943,-87.64497,HALSTED,"LINESTRING (446422.7867808419 4626331.2364533525, 446412.9970767512 4627139.025183012)"
1210,Halsted,41.7943,-87.64497,41.801586,-87.64516,HALSTED,"LINESTRING (446412.9970767512 4627139.025183012, 446403.85517394956 4627948.0808002995)"
260,87th,41.736134,-87.62544,41.736366,-87.61453,87TH,"LINESTRING (447988.7817866587 4620669.095299886, 448896.2386364328 4620688.394577609)"
679,Desplaines,41.88903,-87.64455,41.88183,-87.644295,DESPLAINES,"LINESTRING (446527.42426826135 4637656.347734259, 446542.30792190915 4636856.555004954)"
719,Dr Martin L King Jr,41.849342,-87.6185,41.8457,-87.61766,MARTIN L KING JR,"LINESTRING (448656.56365038396 4633233.991074919, 448723.32202135125 4632829.015696012)"
217,Roosevelt,41.865894,-87.73496,41.866035,-87.725174,ROOSEVELT,"LINESTRING (439004.337057724 4635147.896875124, 439816.8380255223 4635156.658973331)"
218,Roosevelt,41.866035,-87.725174,41.866154,-87.71542,ROOSEVELT,"LINESTRING (439816.8380255223 4635156.658973331, 440626.1481665293 4635162.998877473)"
219,Roosevelt,41.866154,-87.71542,41.86627,-87.70567,ROOSEVELT,"LINESTRING (440626.1481665293 4635162.998877473, 441435.4516521746 4635169.007160718)"
220,Roosevelt,41.86627,-87.70567,41.866375,-87.69591,ROOSEVELT,"LINESTRING (441435.4516521746 4635169.007160718, 442246.01154328015 4635174.250022188)"
221,Roosevelt,41.866375,-87.69591,41.866474,-87.68604,ROOSEVELT,"LINESTRING (442246.01154328015 4635174.250022188, 443064.7930224781 4635178.672230226)"
237,Roosevelt,41.86675,-87.686035,41.86665,-87.69591,ROOSEVELT,"LINESTRING (443065.6698929161 4635209.161687943, 442246.2587480316 4635204.74454646)"
303,Irving Park,41.953053,-87.78656,41.95288,-87.79627,IRVING PARK,"LINESTRING (434810.88584569335 4644862.867918811, 434005.7665991219 4644851.2419549255)"
304,Irving Park,41.953194,-87.77677,41.953053,-87.78656,IRVING PARK,"LINESTRING (435622.2930294449 4644871.139456834, 434810.88584569335 4644862.867918811)"
305,Irving Park,41.953323,-87.767,41.953194,-87.77677,IRVING PARK,"LINESTRING (436432.420426397 4644878.2443539305, 435622.2930294449 4644871.139456834)"
540,Cermak,41.852215,-87.66595,41.852406,-87.65618,CERMAK,"LINESTRING (444720.289434926 4633582.36825672, 445531.09176231717 4633597.304254065)"
544,Cermak,41.852665,-87.6238,41.852776,-87.61945,CERMAK,"LINESTRING (448219.07166663447 4633606.072383064, 448580.1457786185 4633615.74159283)"
582,Lake Shore Dr,41.848976,-87.61246,41.85796,-87.61642,LAKE SHORE,"LINESTRING (449157.8794298631 4633189.736823916, 448836.333928323 4634189.509758162)"
583,Lake Shore Dr,41.85796,-87.61642,41.867466,-87.61867,LAKE SHORE,"LINESTRING (448836.333928323 4634189.509758162, 448657.12924459623 4635246.300231933)"
584,Lake Shore Dr,41.867466,-87.61867,41.873257,-87.61713,LAKE SHORE,"LINESTRING (448657.12924459623 4635246.300231933, 448789.6501044348 4635888.305157293)"
1283,Fairbanks,41.896786,-87.62047,41.891003,-87.62032,FAIRBANKS,"LINESTRING (448531.23840038286 4638502.672458291, 448538.62083537015 4637860.504402874)"
94,Pulaski,41.968246,-87.72828,41.959618,-87.72804,PULASKI,"LINESTRING (439655.504832728 4646507.1465853825, 439666.96147463 4645548.926931996)"
110,Ashland,41.81587,-87.66496,41.82315,-87.66512,ASHLAND,"LINESTRING (444770.7481448303 4629546.318553627, 444763.6996435946 4630354.942845606)"
339,Western,41.779217,-87.68346,41.78653,-87.68365,WESTERN,"LINESTRING (443202.37445369846 4625489.094835059, 443192.9788553039 4626301.125614786)"
340,Western,41.78653,-87.68365,41.793877,-87.68386,WESTERN,"LINESTRING (443192.9788553039 4626301.125614786, 443181.71644547896 4627116.984353496)"
341,Western,41.793877,-87.68386,41.801144,-87.684044,WESTERN,"LINESTRING (443181.71644547896 4627116.984353496, 443172.92351216805 4627923.929866352)"
342,Western,41.801144,-87.684044,41.808426,-87.68424,WESTERN,"LINESTRING (443172.92351216805 4627923.929866352, 443162.8809330137 4628732.580642244)"
343,Western,41.808426,-87.68424,41.815697,-87.68445,WESTERN,"LINESTRING (443162.8809330137 4628732.580642244, 443152.1992156252 4629539.966931225)"
344,Western,41.815697,-87.68445,41.822994,-87.68469,WESTERN,"LINESTRING (443152.1992156252 4629539.966931225, 443138.37790672656 4630350.344247735)"
345,Western,41.822994,-87.68469,41.825935,-87.68472,WESTERN,"LINESTRING (443138.37790672656 4630350.344247735, 443138.4459494397 4630676.907525731)"
360,Western,41.93218,-87.6877,41.93946,-87.68798,WESTERN,"LINESTRING (442985.871424884 4642474.779277775, 442968.95655582985 4643283.5049681235)"
361,Western,41.93946,-87.68798,41.94673,-87.68807,WESTERN,"LINESTRING (442968.95655582985 4643283.5049681235, 442967.84723384766 4644090.834205279)"
362,Western,41.94673,-87.68807,41.95401,-87.688286,WESTERN,"LINESTRING (442967.84723384766 4644090.834205279, 442956.6304338223 4644899.09279357)"
381,Western,41.793877,-87.68423,41.78653,-87.68401,WESTERN,"LINESTRING (443151.28980018746 4627117.226459501, 443162.5487351566 4626301.367638091)"
382,Western,41.801147,-87.68441,41.793877,-87.68423,WESTERN,"LINESTRING (443142.5036766891 4627924.595574344, 443151.28980018746 4627117.226459501)"
392,Western,41.882996,-87.68667,41.876083,-87.686455,WESTERN,"LINESTRING (443027.54785089917 4637013.4198875185, 443039.1337431753 4636245.8310098685)"
393,Western,41.890648,-87.686874,41.882996,-87.68667,WESTERN,"LINESTRING (443017.25729382783 4637863.170784367, 443027.54785089917 4637013.4198875185)"
404,Western,41.961315,-87.688866,41.954014,-87.68865,WESTERN,"LINESTRING (442915.09509264375 4645710.561146631, 442926.2830530816 4644899.760158736)"
424,95th,41.72083,-87.68206,41.72089,-87.67273,95TH,"LINESTRING (443267.01464758307 4619005.678125067, 444043.19277329266 4619006.347615294)"
425,95th,41.72089,-87.67273,41.721058,-87.662636,95TH,"LINESTRING (444043.19277329266 4619006.347615294, 444882.9211585649 4619018.471167859)"
444,79th,41.749767,-87.69264,41.749912,-87.682755,79TH,"LINESTRING (442412.6702485599 4622225.569885029, 443234.8805418461 4622235.093261022)"
12,Archer,41.792294,-87.79157,41.792084,-87.80155,ARCHER,"LINESTRING (434230.84900244756 4627018.01662158, 433401.48292984394 4627002.405124516)"
13,Archer,41.792484,-87.78181,41.792294,-87.79157,ARCHER,"LINESTRING (435042.4408826374 4627031.768108715, 434230.84900244756 4627018.01662158)"
14,55th,41.79268,-87.772064,41.792484,-87.77935,55TH,"LINESTRING (435852.129835691 4627046.052379175, 435246.5578794732 4627029.914757141)"
63,Pulaski,41.72793,-87.72197,41.72054,-87.72159,PULASKI,"LINESTRING (439953.99029864836 4619820.927906728, 439978.8405782453 4619000.294021072)"
64,Pulaski,41.73486,-87.72168,41.72793,-87.72197,PULASKI,"LINESTRING (439984.55511919624 4620590.271507872, 439953.99029864836 4619820.927906728)"
65,Pulaski,41.742184,-87.72193,41.73486,-87.72168,PULASKI,"LINESTRING (439970.43905989727 4621403.617032069, 439984.55511919624 4620590.271507872)"
66,Pulaski,41.749573,-87.72216,41.742184,-87.72193,PULASKI,"LINESTRING (439958.29215408256 4622224.147635062, 439970.43905989727 4621403.617032069)"
67,Pulaski,41.764103,-87.7226,41.749573,-87.72216,PULASKI,"LINESTRING (439935.0515423927 4623837.672179584, 439958.29215408256 4622224.147635062)"
127,Ashland,41.946987,-87.66867,41.95429,-87.66886,ASHLAND,"LINESTRING (444576.2104613127 4644106.483676407, 444566.72756401374 4644917.264383152)"
129,Ashland,41.96159,-87.669075,41.968876,-87.66926,ASHLAND,"LINESTRING (444555.35248194356 4645728.060962251, 444546.4977555558 4646537.144691369)"
144,Ashland,41.815872,-87.66533,41.808605,-87.66515,ASHLAND,"LINESTRING (444740.3351967082 4629546.977521871, 444748.66476096446 4628740.038523682)"
145,Ashland,41.823154,-87.66549,41.815872,-87.66533,ASHLAND,"LINESTRING (444733.2901429148 4630355.601877869, 444740.3351967082 4629546.977521871)"
146,Ashland,41.8305,-87.66575,41.823154,-87.66549,ASHLAND,"LINESTRING (444718.0689396195 4631171.491146596, 444733.2901429148 4630355.601877869)"
162,Ashland,41.954292,-87.669235,41.94699,-87.669044,ASHLAND,"LINESTRING (444535.7479276548 4644917.929806142, 444545.2272872649 4644107.149023214)"
172,55th,41.79365,-87.70355,41.793415,-87.71361,55TH,"LINESTRING (441545.4454913154 4627105.198248428, 440709.7591324382 4627085.825695144)"
173,55th,41.793827,-87.693794,41.79365,-87.70355,55TH,"LINESTRING (442356.34916289966 4627118.091522445, 441545.4454913154 4627105.198248428)"
188,North,41.90986,-87.716705,41.909977,-87.70696,NORTH,"LINESTRING (440560.3038717679 4640016.347701245, 441368.42696543905 4640022.771617874)"
1183,Sheridan,41.998207,-87.66017,42.00554,-87.660736,SHERIDAN,"LINESTRING (445324.5022797985 4649787.927372374, 445284.02594863815 4650602.340759578)"
887,Lake Shore Dr,41.79522,-87.57901,41.80274,-87.58139,LAKE SHORE,"LINESTRING (451894.23912744323 4627202.080106653, 451702.11653483805 4628038.190668568)"
888,Lake Shore Dr,41.80274,-87.58139,41.81079,-87.58892,LAKE SHORE,"LINESTRING (451702.11653483805 4628038.190668568, 451082.68252255896 4628936.520568316)"
985,Torrence,41.700977,-87.55976,41.69194,-87.55965,TORRENCE,"LINESTRING (453425.4349523628 4616728.298625051, 453428.43787494086 4615724.914614329)"
986,Torrence,41.708168,-87.559845,41.700977,-87.55976,TORRENCE,"LINESTRING (453423.6420177156 4617526.68292175, 453425.4349523628 4616728.298625051)"
1101,Cermak,41.851208,-87.74427,41.851242,-87.739494,CERMAK,"LINESTRING (438217.7234265569 4633523.942599332, 438614.2171084075 4633524.329159723)"
1239,Halsted,41.750645,-87.64423,41.74336,-87.64402,HALSTED,"LINESTRING (446438.1771010697 4622291.713227169, 446449.88336004486 4621482.645928739)"
531,Cermak,41.851234,-87.73947,41.851307,-87.73451,CERMAK,"LINESTRING (438616.1097849024 4633523.465729093, 439027.8390289431 4633527.9797603935)"
738,Milwaukee,41.93195,-87.71207,41.93914,-87.72377,MILWAUKEE,"LINESTRING (440965.37890563963 4642465.8589566, 440001.82353986864 4643272.357432106)"
758,Grand,41.89173,-87.624146,41.891716,-87.62807,GRAND,"LINESTRING (448222.11156547384 4637943.6993154595, 447896.7770459361 4637944.379025081)"
759,Grand,41.8918,-87.6202,41.89173,-87.624146,GRAND,"LINESTRING (448549.38752909075 4637948.950257115, 448222.11156547384 4637943.6993154595)"
805,Stony Island,41.78065,-87.58626,41.78788,-87.58648,STONY ISLAND,"LINESTRING (451281.0301094354 4625588.706809003, 451268.1178534631 4626391.417805003)"
806,Stony Island,41.78788,-87.58648,41.79157,-87.58653,STONY ISLAND,"LINESTRING (451268.1178534631 4626391.417805003, 451266.4742406096 4626801.000069231)"
821,Torrence,41.69194,-87.55928,41.700974,-87.559395,TORRENCE,"LINESTRING (453458.9126044983 4615724.716686729, 453455.9026649836 4616727.677127928)"
822,Torrence,41.700974,-87.559395,41.708168,-87.55948,TORRENCE,"LINESTRING (453455.9026649836 4616727.677127928, 453454.10908612283 4617526.484910809)"
893,Lake Shore Dr,41.95466,-87.64495,41.94865,-87.64354,LAKE SHORE,"LINESTRING (446548.68002002634 4644943.158093859, 446660.646710149 4644275.201997198)"
1200,Halsted,41.72146,-87.64302,41.728767,-87.64323,HALSTED,"LINESTRING (446514.8228844336 4619050.568838896, 446503.7520988173 4619862.169251184)"
1201,Halsted,41.728767,-87.64323,41.736073,-87.64338,HALSTED,"LINESTRING (446503.7520988173 4619862.169251184, 446497.1241060438 4620673.3140081335)"
1204,Halsted,41.750645,-87.64385,41.75609,-87.64399,HALSTED,"LINESTRING (446469.8927858547 4622291.475823601, 446462.9989518741 4622895.933294905)"
1205,Halsted,41.75609,-87.64399,41.7652,-87.64422,HALSTED,"LINESTRING (446462.9989518741 4622895.933294905, 446451.5484310768 4623907.881346431)"
510,Archer,41.797363,-87.752655,41.79585,-87.7624,ARCHER,"LINESTRING (437469.32888946246 4627551.846944166, 436658.40448361286 4627390.838403605)"
511,Archer,41.798775,-87.742905,41.797363,-87.752655,ARCHER,"LINESTRING (438280.75002314616 4627701.506391721, 437469.32888946246 4627551.846944166)"
512,Archer,41.800297,-87.73317,41.798775,-87.742905,ARCHER,"LINESTRING (439090.97254590516 4627863.550896324, 438280.75002314616 4627701.506391721)"
514,Archer,41.808037,-87.714035,41.80246,-87.72348,ARCHER,"LINESTRING (440687.746704333 4628709.512664144, 439897.9526733745 4628096.872129406)"
721,Elston,41.91075,-87.66202,41.91862,-87.66795,ELSTON,"LINESTRING (445096.57985836244 4640079.003468289, 444611.1169176365 4640956.579522178)"
1196,Halsted,41.692356,-87.64219,41.69964,-87.64242,HALSTED,"LINESTRING (446559.89900432853 4615818.996433355, 446546.8826093995 4616627.642126)"
1197,Halsted,41.69964,-87.64242,41.706917,-87.64265,HALSTED,"LINESTRING (446546.8826093995 4616627.642126, 446533.8682192521 4617435.8653700445)"
1198,Halsted,41.706917,-87.64265,41.714214,-87.642815,HALSTED,"LINESTRING (446533.8682192521 4617435.8653700445, 446525.95218122436 4618246.169396118)"
1199,Halsted,41.714214,-87.642815,41.72146,-87.64302,HALSTED,"LINESTRING (446525.95218122436 4618246.169396118, 446514.8228844336 4619050.568838896)"
294,Irving Park,41.95402,-87.67876,41.954155,-87.66905,IRVING PARK,"LINESTRING (443746.39310579945 4644894.064518643, 444550.8042095977 4644902.563833322)"
295,Irving Park,41.954155,-87.66905,41.954243,-87.662254,IRVING PARK,"LINESTRING (444550.8042095977 4644902.563833322, 445114.2643558406 4644907.929303781)"
296,Irving Park,41.954243,-87.662254,41.95435,-87.65455,IRVING PARK,"LINESTRING (445114.2643558406 4644907.929303781, 445752.98326736304 4644914.882076086)"
297,Irving Park,41.95435,-87.65455,41.954426,-87.649704,IRVING PARK,"LINESTRING (445752.98326736304 4644914.882076086, 446154.560615433 4644920.297595788)"
298,Irving Park,41.954426,-87.649704,41.95452,-87.64456,IRVING PARK,"LINESTRING (446154.560615433 4644920.297595788, 446580.8126906042 4644927.668004599)"
532,Cermak,41.851307,-87.73451,41.851456,-87.72485,CERMAK,"LINESTRING (439027.8390289431 4633527.9797603935, 439829.7652244386 4633537.684415026)"
534,Cermak,41.8515,-87.715004,41.851864,-87.71116,CERMAK,"LINESTRING (440647.4252879728 4633535.911984834, 440966.9521461515 4633573.4970873445)"
535,Cermak,41.85151,-87.71088,41.851746,-87.705215,CERMAK,"LINESTRING (440990.05879846326 4633533.914385575, 441460.1983006975 4633556.298725916)"
215,Roosevelt,41.865578,-87.75456,41.865814,-87.74477,ROOSEVELT,"LINESTRING (437377.3907531417 4635126.855458099, 438190.62474795774 4635146.014965862)"
216,Roosevelt,41.865814,-87.74477,41.865894,-87.73496,ROOSEVELT,"LINESTRING (438190.62474795774 4635146.014965862, 439004.337057724 4635147.896875124)"
336,Western,41.75923,-87.68292,41.7647,-87.68306,WESTERN,"LINESTRING (443229.1386165202 4623269.879900506, 443222.5451340188 4623877.308695654)"
338,Western,41.771976,-87.68326,41.779217,-87.68346,WESTERN,"LINESTRING (443212.4726185792 4624685.107115238, 443202.37445369846 4625489.094835059)"
367,Western,41.983166,-87.68926,41.990498,-87.68949,WESTERN,"LINESTRING (442901.73795608245 4648136.878148036, 442889.3309495451 4648951.081888296)"
372,Western,41.72823,-87.68248,41.72094,-87.682236,WESTERN,"LINESTRING (443238.6252386453 4619827.592404776, 443252.5160022719 4619018.0759833995)"
373,Western,41.735527,-87.68269,41.72823,-87.68248,WESTERN,"LINESTRING (443227.2845617807 4620637.936828423, 443238.6252386453 4619827.592404776)"
578,Lake Shore Dr,41.810944,-87.588615,41.816948,-87.59491,LAKE SHORE,"LINESTRING (451108.1473721145 4628953.288105139, 450589.9442536996 4629623.524781646)"
579,Lake Shore Dr,41.816936,-87.59469,41.8253,-87.60019,LAKE SHORE,"LINESTRING (450608.31159441796 4629622.126991538, 450157.9277377973 4630553.683065863)"
581,Lake Shore Dr,41.838573,-87.60817,41.848976,-87.61246,LAKE SHORE,"LINESTRING (449505.6401736847 4632032.233849784, 449157.8794298631 4633189.736823916)"
607,Lake Shore Dr,41.816948,-87.595276,41.810944,-87.58898,LAKE SHORE,"LINESTRING (450559.52858336817 4629623.735421284, 451077.7288645678 4628953.496511723)"
608,Lake Shore Dr,41.8253,-87.60056,41.816936,-87.595055,LAKE SHORE,"LINESTRING (450126.882438408 4630553.900010198, 450577.89591880876 4629622.337552845)"
30,Pulaski,41.778656,-87.72258,41.785934,-87.72285,PULASKI,"LINESTRING (439950.52915969136 4625453.417055642, 439935.1310791697 4626261.697276111)"
31,Pulaski,41.785934,-87.72278,41.793205,-87.723045,PULASKI,"LINESTRING (439940.836784899 4626261.649309646, 439925.43692871876 4627069.083541843)"
68,Pulaski,41.771378,-87.722824,41.764103,-87.7226,PULASKI,"LINESTRING (439923.44781589066 4624645.494868294, 439935.0515423927 4623837.672179584)"
69,Pulaski,41.77866,-87.72301,41.771378,-87.722824,PULASKI,"LINESTRING (439915.026535941 4625454.13902603, 439923.44781589066 4624645.494868294)"
70,Pulaski,41.78594,-87.72321,41.77866,-87.72301,PULASKI,"LINESTRING (439904.7042109296 4626262.376703689, 439915.026535941 4625454.13902603)"
71,Pulaski,41.79321,-87.72341,41.78594,-87.72321,PULASKI,"LINESTRING (439895.0135007648 4627069.763047583, 439904.7042109296 4626262.376703689)"
125,Ashland,41.932404,-87.66821,41.939697,-87.66848,ASHLAND,"LINESTRING (444601.53151360137 4642486.99384773, 444585.7077799621 4643296.974652574)"
126,Ashland,41.939697,-87.66848,41.946987,-87.66867,ASHLAND,"LINESTRING (444585.7077799621 4643296.974652574, 444576.2104613127 4644106.483676407)"
439,79th,41.749012,-87.741325,41.749203,-87.731606,79TH,"LINESTRING (438364.3298497704 4622175.440589872, 439172.6478482395 4622189.699771329)"
440,79th,41.749203,-87.731606,41.749397,-87.721886,79TH,"LINESTRING (439172.6478482395 4622189.699771329, 439980.964413965 4622204.473773895)"
441,79th,41.749397,-87.721886,41.749546,-87.71189,79TH,"LINESTRING (439980.964413965 4622204.473773895, 440812.06955347507 4622214.067774551)"
442,79th,41.749546,-87.71189,41.749577,-87.702415,79TH,"LINESTRING (440812.06955347507 4622214.067774551, 441599.92943763896 4622210.980982672)"
443,79th,41.749577,-87.702415,41.749767,-87.69264,79TH,"LINESTRING (441599.92943763896 4622210.980982672, 442412.6702485599 4622225.569885029)"
1184,Sheridan,42.00554,-87.660736,42.01283,-87.66327,SHERIDAN,"LINESTRING (445284.02594863815 4650602.340759578, 445080.53999174124 4651413.357486865)"
987,Torrence,41.71541,-87.55996,41.708168,-87.559845,TORRENCE,"LINESTRING (453419.34854442393 4618330.590526416, 453423.6420177156 4617526.68292175)"
1098,Cermak,41.85024,-87.80361,41.850727,-87.78348,CERMAK,"LINESTRING (433290.71810607193 4633460.762464327, 434962.5823870485 4633499.529630552)"
1099,Cermak,41.850727,-87.78348,41.850727,-87.76348,CERMAK,"LINESTRING (434962.5823870485 4633499.529630552, 436622.5385047348 4633484.577596156)"
790,Peterson,41.990826,-87.679855,41.990658,-87.68969,PETERSON,"LINESTRING (443687.7693321666 4648981.1255543735, 442873.043584685 4648969.0030428795)"
862,Illinois,41.890865,-87.62804,41.890934,-87.62413,ILLINOIS,"LINESTRING (447898.6174321084 4637849.911915523, 448222.733535994 4637855.171042947)"
863,Illinois,41.890934,-87.62413,41.891003,-87.620224,ILLINOIS,"LINESTRING (448222.733535994 4637855.171042947, 448546.84891921113 4637860.444923279)"
1125,Cicero,41.82214,-87.74341,41.836746,-87.74357,CICERO,"LINESTRING (438261.3569298384 4630295.998327585, 438262.087838497 4631917.820766632)"
463,95th,41.721165,-87.67272,41.721104,-87.68206,95TH,"LINESTRING (444044.06566413987 4619036.836399915, 443267.25623924745 4619036.171875149)"
464,95th,41.721333,-87.66263,41.721165,-87.67272,95TH,"LINESTRING (444883.79047273647 4619048.960020494, 444044.06566413987 4619036.836399915)"
474,95th,41.722843,-87.55987,41.72264,-87.57536,95TH,"LINESTRING (453432.3323071922 4619155.987393074, 452143.3374913741 4619142.038575593)"
253,87th,41.735085,-87.702095,41.735245,-87.6922,87TH,"LINESTRING (441613.44375825935 4620601.787993596, 442436.49139170913 4620612.910399257)"
254,87th,41.735245,-87.6922,41.73539,-87.68252,87TH,"LINESTRING (442436.49139170913 4620612.910399257, 443241.7563013766 4620622.574177083)"
284,Irving Park,41.95292,-87.77678,41.95305,-87.767,IRVING PARK,"LINESTRING (435621.38430677477 4644840.650149576, 436432.14750132506 4644847.749322302)"
285,Irving Park,41.95305,-87.767,41.953163,-87.75715,IRVING PARK,"LINESTRING (436432.14750132506 4644847.749322302, 437248.58309597307 4644853.196569741)"
286,Irving Park,41.953163,-87.75715,41.95328,-87.74731,IRVING PARK,"LINESTRING (437248.58309597307 4644853.196569741, 438064.38694645 4644859.16669994)"
287,Irving Park,41.95328,-87.74731,41.953392,-87.73807,IRVING PARK,"LINESTRING (438064.38694645 4644859.16669994, 438830.2274214137 4644864.813457959)"
288,Irving Park,41.953392,-87.73807,41.95351,-87.727615,IRVING PARK,"LINESTRING (438830.2274214137 4644864.813457959, 439696.6101311633 4644870.535551598)"
289,Irving Park,41.95351,-87.727615,41.953648,-87.71781,IRVING PARK,"LINESTRING (439696.6101311633 4644870.535551598, 440509.260621782 4644878.930985454)"
293,Irving Park,41.953876,-87.68847,41.95402,-87.67876,IRVING PARK,"LINESTRING (442941.33595335844 4644884.390741519, 443746.39310579945 4644894.064518643)"
533,Cermak,41.851456,-87.72485,41.8515,-87.715004,CERMAK,"LINESTRING (439829.7652244386 4633537.684415026, 440647.4252879728 4633535.911984834)"
563,Cicero,41.749203,-87.741264,41.761898,-87.7416,CICERO,"LINESTRING (438369.58693799004 4622196.573218391, 438353.82656533713 4623606.313105971)"
570,Cicero,41.807625,-87.74296,41.81493,-87.74315,CICERO,"LINESTRING (438284.8066557421 4628684.136516716, 438275.9765396706 4629495.336376712)"
571,Cicero,41.81493,-87.74315,41.82205,-87.74336,CICERO,"LINESTRING (438275.9765396706 4629495.336376712, 438265.07064993895 4630285.800659337)"
331,Western,41.72094,-87.68187,41.72823,-87.68211,WESTERN,"LINESTRING (443282.9771213123 4619017.834653087, 443269.0829143801 4619827.350980915)"
332,Western,41.72823,-87.68211,41.735527,-87.68233,WESTERN,"LINESTRING (443269.0829143801 4619827.350980915, 443257.73879008665 4620637.695321819)"
415,79th,41.749477,-87.731606,41.749287,-87.741325,79TH,"LINESTRING (439172.90713661356 4622220.193707869, 438364.59258241864 4622205.934533076)"
28,Pulaski,41.7641,-87.72217,41.771374,-87.722466,PULASKI,"LINESTRING (439971.19638094027 4623836.945070219, 439953.24746146606 4624644.820921104)"
29,Pulaski,41.771374,-87.72239,41.778656,-87.72265,PULASKI,"LINESTRING (439959.588568904 4624644.767656545, 439944.8228086044 4625453.465007548)"
131,Ashland,41.97617,-87.66943,41.983475,-87.66963,ASHLAND,"LINESTRING (444538.28609720594 4647347.07162169, 444528.192544818 4648158.285059879)"
132,Ashland,41.983475,-87.66963,41.98675,-87.669525,ASHLAND,"LINESTRING (444528.192544818 4648158.285059879, 444539.8848478161 4648522.039721192)"
